,0,1
12326,UniRef90_Q327L3,g__Klebsiella.s__Klebsiella_quasipneumoniae
12327,UniRef90_Q327L3,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12328,UniRef90_Q327L3,g__Klebsiella.s__Klebsiella_variicola
12329,UniRef90_Q327L3,g__Escherichia.s__Escherichia_coli
12330,UniRef90_Q327L3,g__Raoultella.s__Raoultella_ornithinolytica
12331,UniRef90_Q327L3,g__Klebsiella.s__Klebsiella_pneumoniae
12333,UniRef90_A0A0T5XGA0,g__Klebsiella.s__Klebsiella_pneumoniae
12335,UniRef90_A0A0T5XLV8,g__Escherichia.s__Escherichia_coli
12336,UniRef90_A0A0T5XLV8,g__Klebsiella.s__Klebsiella_pneumoniae
12339,UniRef90_A0A0T5XGU0,g__Klebsiella.s__Klebsiella_pneumoniae
12341,UniRef90_A0A0T5XGU0,g__Escherichia.s__Escherichia_coli
12343,UniRef90_A0A0T5XNV4,g__Escherichia.s__Escherichia_coli
12344,UniRef90_A0A0T5XNV4,g__Klebsiella.s__Klebsiella_pneumoniae
12347,UniRef90_A4WCV2,g__Klebsiella.s__Klebsiella_pneumoniae
12348,UniRef90_A4WCV2,g__Escherichia.s__Escherichia_coli
12352,UniRef90_A0A2X3KJQ7,g__Escherichia.s__Escherichia_coli
12357,UniRef90_A0A0T5XEG9,g__Escherichia.s__Escherichia_coli
12359,UniRef90_A0A0T5XEG9,g__Klebsiella.s__Klebsiella_pneumoniae
12365,UniRef90_B1LPJ5,g__Escherichia.s__Escherichia_coli
12373,UniRef90_A0A0T5XQX1,g__Escherichia.s__Escherichia_coli
12374,UniRef90_A0A0T5XQX1,g__Klebsiella.s__Klebsiella_pneumoniae
12379,UniRef90_A0A0T5XPK7,g__Escherichia.s__Escherichia_coli
12380,UniRef90_A0A0T5XPK7,g__Klebsiella.s__Klebsiella_pneumoniae
12381,UniRef90_A0A0T5XPK7,g__Klebsiella.s__Klebsiella_variicola
12382,UniRef90_A0A0T5XPK7,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12383,UniRef90_A0A0T5XPK7,g__Klebsiella.s__Klebsiella_quasipneumoniae
12384,UniRef90_A0A0T5XPK7,g__Raoultella.s__Raoultella_ornithinolytica
12386,UniRef90_P46141,g__Klebsiella.s__Klebsiella_variicola
12387,UniRef90_P46141,g__Escherichia.s__Escherichia_coli
12389,UniRef90_A0A0D8W0M5,g__Escherichia.s__Escherichia_coli
12391,UniRef90_A0A125W4N1,g__Enterococcus.s__Enterococcus_faecalis
12393,UniRef90_B7MPQ7,g__Escherichia.s__Escherichia_coli
12395,UniRef90_P06709,g__Escherichia.s__Escherichia_coli
12396,UniRef90_P06709,g__Klebsiella.s__Klebsiella_pneumoniae
12398,UniRef90_U9Y0M8,g__Escherichia.s__Escherichia_coli
12402,UniRef90_A0A0J0G7W8,g__Klebsiella.s__Klebsiella_pneumoniae
12404,UniRef90_E1IUP2,g__Escherichia.s__Escherichia_coli
12406,UniRef90_A0A376MVE6,g__Escherichia.s__Escherichia_coli
12409,UniRef90_A0A376LEP0,g__Escherichia.s__Escherichia_coli
12412,UniRef90_A0A376WC00,g__Escherichia.s__Escherichia_coli
12414,UniRef90_A0A073H872,g__Escherichia.s__Escherichia_coli
12416,UniRef90_A0A1V2SYZ0,g__Escherichia.s__Escherichia_coli
12418,UniRef90_A0A366YWH8,g__Escherichia.s__Escherichia_coli
12422,UniRef90_V0YNH4,g__Escherichia.s__Escherichia_coli
12424,UniRef90_UPI00019F3728,g__Enterococcus.s__Enterococcus_faecalis
12426,UniRef90_A0A1U9U152,g__Escherichia.s__Escherichia_coli
12428,UniRef90_A0A2X2I1X5,g__Escherichia.s__Escherichia_coli
12431,UniRef90_Q32B65,g__Klebsiella.s__Klebsiella_variicola
12432,UniRef90_Q32B65,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12433,UniRef90_Q32B65,g__Klebsiella.s__Klebsiella_pneumoniae
12434,UniRef90_Q32B65,g__Escherichia.s__Escherichia_coli
12435,UniRef90_Q32B65,g__Klebsiella.s__Klebsiella_quasipneumoniae
12436,UniRef90_Q32B65,g__Raoultella.s__Raoultella_ornithinolytica
12440,UniRef90_P0ACJ2,g__Raoultella.s__Raoultella_ornithinolytica
12441,UniRef90_P0ACJ2,g__Escherichia.s__Escherichia_coli
12443,UniRef90_P0ACJ2,g__Klebsiella.s__Klebsiella_quasipneumoniae
12444,UniRef90_P0ACJ2,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12445,UniRef90_P0ACJ2,g__Klebsiella.s__Klebsiella_variicola
12446,UniRef90_P0ACJ2,g__Klebsiella.s__Klebsiella_pneumoniae
12449,UniRef90_A0A370YT81,g__Klebsiella.s__Klebsiella_pneumoniae
12451,UniRef90_P39362,g__Escherichia.s__Escherichia_coli
12453,UniRef90_P64569,g__Escherichia.s__Escherichia_coli
12457,UniRef90_A0A376QWN0,g__Klebsiella.s__Klebsiella_pneumoniae
12458,UniRef90_A0A376QWN0,g__Escherichia.s__Escherichia_coli
12461,UniRef90_A0A1X3KAB1,g__Escherichia.s__Escherichia_coli
12463,UniRef90_A0A377C433,g__Escherichia.s__Escherichia_coli
12466,UniRef90_Q5PC40,g__Raoultella.s__Raoultella_ornithinolytica
12467,UniRef90_Q5PC40,g__Escherichia.s__Escherichia_coli
12469,UniRef90_Q5PC40,g__Klebsiella.s__Klebsiella_pneumoniae
12470,UniRef90_Q5PC40,g__Klebsiella.s__Klebsiella_quasipneumoniae
12471,UniRef90_Q5PC40,g__Klebsiella.s__Klebsiella_variicola
12473,UniRef90_A0A1Q6BHL1,g__Escherichia.s__Escherichia_coli
12479,UniRef90_UPI00098AD770,g__Escherichia.s__Escherichia_coli
12482,UniRef90_A0A0T5XRM6,g__Escherichia.s__Escherichia_coli
12483,UniRef90_A0A0T5XRM6,g__Raoultella.s__Raoultella_ornithinolytica
12484,UniRef90_A0A0T5XRM6,g__Klebsiella.s__Klebsiella_variicola
12485,UniRef90_A0A0T5XRM6,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12486,UniRef90_A0A0T5XRM6,g__Klebsiella.s__Klebsiella_pneumoniae
12488,UniRef90_A0A243UWA5,g__Escherichia.s__Escherichia_coli
12490,UniRef90_UPI0006DB4111,g__Escherichia.s__Escherichia_coli
12492,UniRef90_A0A1V2T417,g__Escherichia.s__Escherichia_coli
12494,UniRef90_A0A370YE38,g__Escherichia.s__Escherichia_coli
12495,UniRef90_A0A370YE38,g__Klebsiella.s__Klebsiella_variicola
12496,UniRef90_A0A370YE38,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12497,UniRef90_A0A370YE38,g__Klebsiella.s__Klebsiella_pneumoniae
12508,UniRef90_A0A0T5XRG4,g__Escherichia.s__Escherichia_coli
12509,UniRef90_A0A0T5XRG4,g__Klebsiella.s__Klebsiella_pneumoniae
12511,UniRef90_A0A148HWY6,g__Escherichia.s__Escherichia_coli
12514,UniRef90_A0A0M7DWN8,g__Klebsiella.s__Klebsiella_pneumoniae
12516,UniRef90_A7MQE1,g__Raoultella.s__Raoultella_ornithinolytica
12517,UniRef90_A7MQE1,g__Klebsiella.s__Klebsiella_quasipneumoniae
12518,UniRef90_A7MQE1,g__Klebsiella.s__Klebsiella_variicola
12519,UniRef90_A7MQE1,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12520,UniRef90_A7MQE1,g__Escherichia.s__Escherichia_coli
12521,UniRef90_A7MQE1,g__Klebsiella.s__Klebsiella_pneumoniae
12525,UniRef90_A0A1D7PHK2,g__Escherichia.s__Escherichia_coli
12527,UniRef90_P0ABJ0,g__Raoultella.s__Raoultella_ornithinolytica
12528,UniRef90_P0ABJ0,g__Escherichia.s__Escherichia_coli
12529,UniRef90_P0ABJ0,g__Klebsiella.s__Klebsiella_variicola
12530,UniRef90_P0ABJ0,g__Klebsiella.s__Klebsiella_quasipneumoniae
12531,UniRef90_P0ABJ0,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12532,UniRef90_P0ABJ0,g__Klebsiella.s__Klebsiella_pneumoniae
12534,UniRef90_A0A377K528,g__Escherichia.s__Escherichia_coli
12537,UniRef90_A4WCJ5,g__Escherichia.s__Escherichia_coli
12538,UniRef90_A4WCJ5,g__Klebsiella.s__Klebsiella_pneumoniae
12540,UniRef90_V0W7G1,g__Escherichia.s__Escherichia_coli
12542,UniRef90_A0A0T5XJE6,g__Escherichia.s__Escherichia_coli
12545,UniRef90_A0A370YGA6,g__Klebsiella.s__Klebsiella_pneumoniae
12546,UniRef90_A0A370YGA6,g__Escherichia.s__Escherichia_coli
12549,UniRef90_A0A0T5XRV8,g__Klebsiella.s__Klebsiella_pneumoniae
12550,UniRef90_A0A0T5XRV8,g__Escherichia.s__Escherichia_coli
12551,UniRef90_A0A0T5XRV8,g__Raoultella.s__Raoultella_ornithinolytica
12553,UniRef90_V0SQ81,g__Escherichia.s__Escherichia_coli
12555,UniRef90_P0ACD6,g__Raoultella.s__Raoultella_ornithinolytica
12556,UniRef90_P0ACD6,g__Escherichia.s__Escherichia_coli
12557,UniRef90_P0ACD6,g__Klebsiella.s__Klebsiella_pneumoniae
12558,UniRef90_P0ACD6,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12559,UniRef90_P0ACD6,g__Klebsiella.s__Klebsiella_variicola
12561,UniRef90_A0A2K4P2S3,g__Escherichia.s__Escherichia_coli
12565,UniRef90_A0A370Z0Z9,g__Klebsiella.s__Klebsiella_pneumoniae
12568,UniRef90_A8ALM7,g__Escherichia.s__Escherichia_coli
12569,UniRef90_A8ALM7,g__Raoultella.s__Raoultella_ornithinolytica
12571,UniRef90_A8ALM7,g__Klebsiella.s__Klebsiella_variicola
12572,UniRef90_A8ALM7,g__Klebsiella.s__Klebsiella_quasipneumoniae
12573,UniRef90_A8ALM7,g__Klebsiella.s__Klebsiella_pneumoniae
12574,UniRef90_A8ALM7,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12576,UniRef90_Q4FBD8,g__Escherichia.s__Escherichia_coli
12578,UniRef90_A0A3A3UD33,g__Klebsiella.s__Klebsiella_pneumoniae
12579,UniRef90_A0A3A3UD33,g__Escherichia.s__Escherichia_coli
12581,UniRef90_A0A376Y2B1,g__Escherichia.s__Escherichia_coli
12583,UniRef90_A0A156KXL0,g__Escherichia.s__Escherichia_coli
12586,UniRef90_A0A029J8R7,g__Escherichia.s__Escherichia_coli
12588,UniRef90_V0US01,g__Escherichia.s__Escherichia_coli
12590,UniRef90_A0A0H2VB90,g__Escherichia.s__Escherichia_coli
12594,UniRef90_P14845,g__Raoultella.s__Raoultella_ornithinolytica
12595,UniRef90_P14845,g__Escherichia.s__Escherichia_coli
12596,UniRef90_P14845,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12597,UniRef90_P14845,g__Klebsiella.s__Klebsiella_quasipneumoniae
12598,UniRef90_P14845,g__Klebsiella.s__Klebsiella_pneumoniae
12602,UniRef90_A0A0T5XJ18,g__Klebsiella.s__Klebsiella_pneumoniae
12603,UniRef90_A0A0T5XJ18,g__Escherichia.s__Escherichia_coli
12606,UniRef90_A0A2H9CH67,g__Raoultella.s__Raoultella_ornithinolytica
12607,UniRef90_A0A2H9CH67,g__Klebsiella.s__Klebsiella_quasipneumoniae
12608,UniRef90_A0A2H9CH67,g__Klebsiella.s__Klebsiella_variicola
12609,UniRef90_A0A2H9CH67,g__Klebsiella.s__Klebsiella_pneumoniae
12610,UniRef90_A0A2H9CH67,g__Escherichia.s__Escherichia_coli
12612,UniRef90_A7ZQQ1,g__Escherichia.s__Escherichia_coli
12613,UniRef90_A7ZQQ1,g__Klebsiella.s__Klebsiella_quasipneumoniae
12614,UniRef90_A7ZQQ1,g__Raoultella.s__Raoultella_ornithinolytica
12616,UniRef90_A7ZQQ1,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12617,UniRef90_A7ZQQ1,g__Klebsiella.s__Klebsiella_variicola
12618,UniRef90_A7ZQQ1,g__Klebsiella.s__Klebsiella_pneumoniae
12622,UniRef90_A0A1X3K7P6,g__Escherichia.s__Escherichia_coli
12629,UniRef90_P32681,g__Enterococcus.s__Enterococcus_faecium
12630,UniRef90_P32681,g__Escherichia.s__Escherichia_coli
12631,UniRef90_P32681,g__Klebsiella.s__Klebsiella_pneumoniae
12633,UniRef90_A7ZR34,g__Escherichia.s__Escherichia_coli
12634,UniRef90_A7ZR34,g__Raoultella.s__Raoultella_ornithinolytica
12635,UniRef90_A7ZR34,g__Klebsiella.s__Klebsiella_pneumoniae
12637,UniRef90_A7ZR34,g__Klebsiella.s__Klebsiella_quasipneumoniae
12638,UniRef90_A7ZR34,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12639,UniRef90_A7ZR34,g__Klebsiella.s__Klebsiella_variicola
12641,UniRef90_A0A0T5XEG8,g__Klebsiella.s__Klebsiella_pneumoniae
12642,UniRef90_A0A0T5XEG8,g__Escherichia.s__Escherichia_coli
12647,UniRef90_W0FKW3,g__Escherichia.s__Escherichia_coli
12648,UniRef90_W0FKW3,g__Klebsiella.s__Klebsiella_pneumoniae
12650,UniRef90_Q7CPZ3,g__Escherichia.s__Escherichia_coli
12651,UniRef90_Q7CPZ3,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12652,UniRef90_Q7CPZ3,g__Klebsiella.s__Klebsiella_quasipneumoniae
12653,UniRef90_Q7CPZ3,g__Klebsiella.s__Klebsiella_variicola
12654,UniRef90_Q7CPZ3,g__Klebsiella.s__Klebsiella_pneumoniae
12655,UniRef90_Q7CPZ3,g__Raoultella.s__Raoultella_ornithinolytica
12659,UniRef90_J2X1M5,g__Escherichia.s__Escherichia_coli
12663,UniRef90_A0A376Q072,g__Escherichia.s__Escherichia_coli
12665,UniRef90_A0A246W171,g__Escherichia.s__Escherichia_coli
12667,UniRef90_A0A376VUY8,g__Escherichia.s__Escherichia_coli
12669,UniRef90_A0A0T5XG57,g__Klebsiella.s__Klebsiella_pneumoniae
12670,UniRef90_A0A0T5XG57,g__Escherichia.s__Escherichia_coli
12673,UniRef90_Q56078,g__Klebsiella.s__Klebsiella_pneumoniae
12674,UniRef90_Q56078,g__Escherichia.s__Escherichia_coli
12676,UniRef90_A0A135PZ75,g__Escherichia.s__Escherichia_coli
12678,UniRef90_D7Y063,g__Escherichia.s__Escherichia_coli
12680,UniRef90_A0A1D7ULJ6,g__Bifidobacterium.s__Bifidobacterium_longum
12682,UniRef90_A0A0T5XIR7,g__Klebsiella.s__Klebsiella_pneumoniae
12683,UniRef90_A0A0T5XIR7,g__Escherichia.s__Escherichia_coli
12686,UniRef90_P0AFP5,g__Klebsiella.s__Klebsiella_pneumoniae
12687,UniRef90_P0AFP5,g__Escherichia.s__Escherichia_coli
12689,UniRef90_A0A370YW00,g__Klebsiella.s__Klebsiella_pneumoniae
12696,UniRef90_E1IN72,g__Escherichia.s__Escherichia_coli
12702,UniRef90_A0A1U9U0B6,g__Escherichia.s__Escherichia_coli
12704,UniRef90_A0A1D3KNL6,g__Escherichia.s__Escherichia_coli
12705,UniRef90_A0A1D3KNL6,g__Raoultella.s__Raoultella_ornithinolytica
12706,UniRef90_A0A1D3KNL6,g__Klebsiella.s__Klebsiella_pneumoniae
12712,UniRef90_A0A1X9VAB4,g__Escherichia.s__Escherichia_coli
12714,UniRef90_A0A192CEM0,g__Escherichia.s__Escherichia_coli
12716,UniRef90_Q32B23,g__Escherichia.s__Escherichia_coli
12719,UniRef90_A0A3A6S3A2,g__Klebsiella.s__Klebsiella_pneumoniae
12720,UniRef90_A0A3A6S3A2,g__Escherichia.s__Escherichia_coli
12721,UniRef90_A0A3A6S3A2,g__Klebsiella.s__Klebsiella_quasipneumoniae
12726,UniRef90_A0A370ZC70,g__Klebsiella.s__Klebsiella_pneumoniae
12730,UniRef90_P56256,g__Escherichia.s__Escherichia_coli
12731,UniRef90_P56256,g__Klebsiella.s__Klebsiella_pneumoniae
12734,UniRef90_G8LE75,g__Klebsiella.s__Klebsiella_pneumoniae
12738,UniRef90_A0A2R4PEM6,g__Escherichia.s__Escherichia_coli
12739,UniRef90_A0A2R4PEM6,g__Klebsiella.s__Klebsiella_variicola
12740,UniRef90_A0A2R4PEM6,g__Klebsiella.s__Klebsiella_quasipneumoniae
12742,UniRef90_V0SCZ7,g__Escherichia.s__Escherichia_coli
12748,UniRef90_A0A0H2VCR1,g__Escherichia.s__Escherichia_coli
12750,UniRef90_A0A1V3CQ49,g__Escherichia.s__Escherichia_coli
12752,UniRef90_A0A0K3W5A0,g__Escherichia.s__Escherichia_coli
12754,UniRef90_A0A370ZDF1,g__Klebsiella.s__Klebsiella_pneumoniae
12759,UniRef90_A0A133KN17,g__Bifidobacterium.s__Bifidobacterium_bifidum
12761,UniRef90_A0A370ZF93,g__Klebsiella.s__Klebsiella_pneumoniae
12764,UniRef90_J7Q674,g__Klebsiella.s__Klebsiella_pneumoniae
12766,UniRef90_J7Q674,g__Escherichia.s__Escherichia_coli
12768,UniRef90_A8AQK1,g__Escherichia.s__Escherichia_coli
12770,UniRef90_A0A377KCJ9,g__Escherichia.s__Escherichia_coli
12776,UniRef90_D2ZDZ5,g__Escherichia.s__Escherichia_coli
12777,UniRef90_D2ZDZ5,g__Klebsiella.s__Klebsiella_pneumoniae
12779,UniRef90_A7ZSD0,g__Escherichia.s__Escherichia_coli
12780,UniRef90_A7ZSD0,g__Klebsiella.s__Klebsiella_pneumoniae
12783,UniRef90_A0A377JZN1,g__Escherichia.s__Escherichia_coli
12785,UniRef90_A0A376DMW4,g__Escherichia.s__Escherichia_coli
12787,UniRef90_A0A094VES3,g__Escherichia.s__Escherichia_coli
12790,UniRef90_V0UNZ8,g__Escherichia.s__Escherichia_coli
12792,UniRef90_A0A0H2VCG7,g__Escherichia.s__Escherichia_coli
12794,UniRef90_V0ANV8,g__Escherichia.s__Escherichia_coli
12795,UniRef90_V0ANV8,g__Klebsiella.s__Klebsiella_quasipneumoniae
12797,UniRef90_E4UEG1,g__Escherichia.s__Escherichia_coli
12799,UniRef90_G8LNJ8,g__Klebsiella.s__Klebsiella_pneumoniae
12802,UniRef90_F3V611,g__Escherichia.s__Escherichia_coli
12804,UniRef90_UPI00092F3A5D,g__Escherichia.s__Escherichia_coli
12806,UniRef90_A0A0T5XQH8,g__Escherichia.s__Escherichia_coli
12807,UniRef90_A0A0T5XQH8,g__Klebsiella.s__Klebsiella_pneumoniae
12810,UniRef90_A0A0T5XN06,g__Klebsiella.s__Klebsiella_pneumoniae
12812,UniRef90_A0A0T5XN06,g__Escherichia.s__Escherichia_coli
12816,UniRef90_A0A376WWE6,g__Escherichia.s__Escherichia_coli
12819,UniRef90_D7XN91,g__Escherichia.s__Escherichia_coli
12823,UniRef90_A0A0T5XGP1,g__Klebsiella.s__Klebsiella_pneumoniae
12825,UniRef90_A0A0T5XGP1,g__Escherichia.s__Escherichia_coli
12827,UniRef90_S1IQ44,g__Escherichia.s__Escherichia_coli
12829,UniRef90_D8E115,g__Escherichia.s__Escherichia_coli
12831,UniRef90_Q1RE42,g__Escherichia.s__Escherichia_coli
12833,UniRef90_P0A2J2,g__Escherichia.s__Escherichia_coli
12834,UniRef90_P0A2J2,g__Klebsiella.s__Klebsiella_quasipneumoniae
12835,UniRef90_P0A2J2,g__Raoultella.s__Raoultella_ornithinolytica
12837,UniRef90_P0A2J2,g__Klebsiella.s__Klebsiella_variicola
12838,UniRef90_P0A2J2,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12839,UniRef90_P0A2J2,g__Klebsiella.s__Klebsiella_pneumoniae
12843,UniRef90_A0A2G8Z4A5,g__Escherichia.s__Escherichia_coli
12845,UniRef90_A0A377KDZ9,g__Escherichia.s__Escherichia_coli
12850,UniRef90_P0ACL7,g__Klebsiella.s__Klebsiella_pneumoniae
12851,UniRef90_P0ACL7,g__Escherichia.s__Escherichia_coli
12853,UniRef90_A0A377JZW0,g__Escherichia.s__Escherichia_coli
12857,UniRef90_W1V9N6,g__Veillonella.s__Veillonella_dispar
12860,UniRef90_A0A2L1KUM3,g__Raoultella.s__Raoultella_ornithinolytica
12861,UniRef90_A0A2L1KUM3,g__Escherichia.s__Escherichia_coli
12862,UniRef90_A0A2L1KUM3,g__Klebsiella.s__Klebsiella_variicola
12863,UniRef90_A0A2L1KUM3,g__Klebsiella.s__Klebsiella_pneumoniae
12867,UniRef90_A4W515,g__Escherichia.s__Escherichia_coli
12868,UniRef90_A4W515,g__Klebsiella.s__Klebsiella_pneumoniae
12871,UniRef90_A0A0T5XJX7,g__Escherichia.s__Escherichia_coli
12872,UniRef90_A0A0T5XJX7,g__Klebsiella.s__Klebsiella_pneumoniae
12875,UniRef90_A0A1D3KJK3,g__Escherichia.s__Escherichia_coli
12876,UniRef90_A0A1D3KJK3,g__Klebsiella.s__Klebsiella_quasipneumoniae
12878,UniRef90_A0A1D3KJK3,g__Raoultella.s__Raoultella_ornithinolytica
12879,UniRef90_A0A1D3KJK3,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12880,UniRef90_A0A1D3KJK3,g__Klebsiella.s__Klebsiella_variicola
12881,UniRef90_A0A1D3KJK3,g__Klebsiella.s__Klebsiella_pneumoniae
12883,UniRef90_A0A2T1LBV9,g__Klebsiella.s__Klebsiella_pneumoniae
12884,UniRef90_A0A2T1LBV9,g__Escherichia.s__Escherichia_coli
12889,UniRef90_A0A143HTF1,g__Klebsiella.s__Klebsiella_pneumoniae
12891,UniRef90_A1JIJ1,g__Escherichia.s__Escherichia_coli
12892,UniRef90_A1JIJ1,g__Klebsiella.s__Klebsiella_variicola
12893,UniRef90_A1JIJ1,g__Klebsiella.s__Klebsiella_quasipneumoniae
12894,UniRef90_A1JIJ1,g__Klebsiella.s__Klebsiella_pneumoniae
12895,UniRef90_A1JIJ1,g__Raoultella.s__Raoultella_ornithinolytica
12896,UniRef90_A1JIJ1,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12902,UniRef90_W1H2L2,g__Escherichia.s__Escherichia_coli
12912,UniRef90_A0A377DE05,g__Escherichia.s__Escherichia_coli
12915,UniRef90_A0A2L1KC41,g__Klebsiella.s__Klebsiella_variicola
12916,UniRef90_A0A2L1KC41,g__Klebsiella.s__Klebsiella_quasipneumoniae
12917,UniRef90_A0A2L1KC41,g__Escherichia.s__Escherichia_coli
12918,UniRef90_A0A2L1KC41,g__Klebsiella.s__Klebsiella_pneumoniae
12920,UniRef90_X5FED4,g__Escherichia.s__Escherichia_coli
12922,UniRef90_A0A266FC84,g__Klebsiella.s__Klebsiella_pneumoniae
12923,UniRef90_A0A266FC84,g__Escherichia.s__Escherichia_coli
12929,UniRef90_A0A2J1C513,g__Escherichia.s__Escherichia_coli
12931,UniRef90_UPI0003BF6814,g__Klebsiella.s__Klebsiella_pneumoniae
12933,UniRef90_A0A0H2V5A6,g__Escherichia.s__Escherichia_coli
12935,UniRef90_A0A0H2VAT7,g__Escherichia.s__Escherichia_coli
12936,UniRef90_A0A0H2VAT7,g__Klebsiella.s__Klebsiella_pneumoniae
12939,UniRef90_A0A2N5NE86,g__Clostridioides.s__Clostridioides_difficile
12940,UniRef90_A0A2N5NE86,g__Blautia.s__Ruminococcus_gnavus
12942,UniRef90_A0A2J1DBY9,g__Escherichia.s__Escherichia_coli
12947,UniRef90_A0A2H4TTX9,g__Escherichia.s__Escherichia_coli
12949,UniRef90_A0A3A1Q7D9,g__Escherichia.s__Escherichia_coli
12950,UniRef90_A0A3A1Q7D9,g__Klebsiella.s__Klebsiella_pneumoniae
12954,UniRef90_A0A370ZAH8,g__Klebsiella.s__Klebsiella_pneumoniae
12957,UniRef90_A8AMC9,g__Klebsiella.s__Klebsiella_quasipneumoniae
12958,UniRef90_A8AMC9,g__Klebsiella.s__Klebsiella_variicola
12959,UniRef90_A8AMC9,g__Klebsiella.s__Klebsiella_pneumoniae
12960,UniRef90_A8AMC9,g__Klebsiella.s__Klebsiella_variicola_CAG_634
12961,UniRef90_A8AMC9,g__Raoultella.s__Raoultella_ornithinolytica
12966,UniRef90_A0A0T5XKZ7,g__Escherichia.s__Escherichia_coli
12967,UniRef90_A0A0T5XKZ7,g__Klebsiella.s__Klebsiella_pneumoniae
12969,UniRef90_A0A0T5XEE8,g__Escherichia.s__Escherichia_coli
12970,UniRef90_A0A0T5XEE8,g__Klebsiella.s__Klebsiella_pneumoniae
12972,UniRef90_A0A0K3NPX7,g__Escherichia.s__Escherichia_coli
12974,UniRef90_A0A0M7BS15,g__Klebsiella.s__Klebsiella_pneumoniae
12976,UniRef90_W7P1L2,g__Klebsiella.s__Klebsiella_pneumoniae
12981,UniRef90_D7XZP8,g__Escherichia.s__Escherichia_coli
12986,UniRef90_A0A0T5XKS5,g__Klebsiella.s__Klebsiella_pneumoniae
12987,UniRef90_A0A0T5XKS5,g__Escherichia.s__Escherichia_coli
12989,UniRef90_A6T704,g__Escherichia.s__Escherichia_coli
12990,UniRef90_A6T704,g__Klebsiella.s__Klebsiella_pneumoniae
12992,UniRef90_A6T704,g__Klebsiella.s__Klebsiella_quasipneumoniae
12994,UniRef90_R6H8V0,g__Bifidobacterium.s__Bifidobacterium_bifidum_CAG_234
12995,UniRef90_R6H8V0,g__Bifidobacterium.s__Bifidobacterium_bifidum
12997,UniRef90_UPI00098382C7,g__Klebsiella.s__Klebsiella_pneumoniae
12998,UniRef90_UPI00098382C7,g__Klebsiella.s__Klebsiella_variicola
12999,UniRef90_UPI00098382C7,g__Klebsiella.s__Klebsiella_quasipneumoniae
13001,UniRef90_A0A2X1MPR2,g__Escherichia.s__Escherichia_coli
13003,UniRef90_A0A0T5XEV9,g__Escherichia.s__Escherichia_coli
13005,UniRef90_A0A0T5XEV9,g__Klebsiella.s__Klebsiella_pneumoniae
13007,UniRef90_A0A1D3KNC2,g__Raoultella.s__Raoultella_ornithinolytica
13008,UniRef90_A0A1D3KNC2,g__Escherichia.s__Escherichia_coli
13009,UniRef90_A0A1D3KNC2,g__Klebsiella.s__Klebsiella_variicola_CAG_634
13010,UniRef90_A0A1D3KNC2,g__Klebsiella.s__Klebsiella_variicola
13011,UniRef90_A0A1D3KNC2,g__Klebsiella.s__Klebsiella_quasipneumoniae
13012,UniRef90_A0A1D3KNC2,g__Klebsiella.s__Klebsiella_pneumoniae
13015,UniRef90_A0A0T5XNG6,g__Klebsiella.s__Klebsiella_pneumoniae
13017,UniRef90_A0A0T5XNG6,g__Escherichia.s__Escherichia_coli
13019,UniRef90_UPI00050AA88A,g__Escherichia.s__Escherichia_coli
13022,UniRef90_P0DPP2,g__Escherichia.s__Escherichia_coli
13023,UniRef90_P0DPP2,g__Klebsiella.s__Klebsiella_pneumoniae
13025,UniRef90_Q8XDS0,g__Raoultella.s__Raoultella_ornithinolytica
13026,UniRef90_Q8XDS0,g__Escherichia.s__Escherichia_coli
13027,UniRef90_Q8XDS0,g__Klebsiella.s__Klebsiella_variicola
13029,UniRef90_Q8XDS0,g__Klebsiella.s__Klebsiella_quasipneumoniae
13030,UniRef90_Q8XDS0,g__Klebsiella.s__Klebsiella_variicola_CAG_634
13031,UniRef90_Q8XDS0,g__Klebsiella.s__Klebsiella_pneumoniae
13033,UniRef90_A0A0U3TV93,g__Klebsiella.s__Klebsiella_quasipneumoniae
13034,UniRef90_A0A0U3TV93,g__Klebsiella.s__Klebsiella_pneumoniae
13036,UniRef90_UPI00098BE20C,g__Escherichia.s__Escherichia_coli
13039,UniRef90_A0A2L0MP18,g__Escherichia.s__Escherichia_coli
13041,UniRef90_A0A376FB03,g__Klebsiella.s__Klebsiella_pneumoniae
13048,UniRef90_P0AC82,g__Escherichia.s__Escherichia_coli
13049,UniRef90_P0AC82,g__Klebsiella.s__Klebsiella_variicola_CAG_634
